path,class,split
plantwild/extracted/plantwild/images/strawberry leaf/52.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/28.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/53.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/44.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/60.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/80.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/google_0592.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/google_0381.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/64.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/google_0599.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/google_0197.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/google_0585.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/google_0629.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/strawberry leaf/10.jpg,Strawberry___healthy,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0176.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0168.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0035.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0436.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0233.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/5.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/96.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0134.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/104.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0319.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/116.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0053.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0044.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/184.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/2.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0421.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/132.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/56.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0060.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/46.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/176.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0415.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/177.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0173.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0188.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0410.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0195.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0275.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/19.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/49.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/18.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0189.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/109.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0112.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/48.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/200.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0458.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0169.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0247.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0293.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0042.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0014.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0056.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0013.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/43.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/77.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0032.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0133.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0405.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/6 - Copy (2).jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/70.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0328.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/57.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0077.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0017.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0465.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0034.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0267.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/51.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0075.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/16.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0296.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0020.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0146.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0080.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/169.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0251.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0084.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/185.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0286.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/108.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/41.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0095.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/95.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/11.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/120.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0249.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/128.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0171.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/94.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0400.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0050.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/148.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/93.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/6 - Copy (3).jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0308.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0283.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/31.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/145.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0231.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0137.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/168.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0466.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0048.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0033.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0001.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/28.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0254.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0065.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0107.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0111.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/73.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0011.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0114.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/114.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/17.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/159.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0018.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/92.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0009.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0131.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/4.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0070.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/183.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/198.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0338.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0091.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0037.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0067.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0036.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/15.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/8.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/52.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/187.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0125.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/167.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0140.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0156.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/11 - Copy (2).jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0120.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0004.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0265.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/30.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0015.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/76.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/99.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/32.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/33.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0025.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/153.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/6.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/47.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0021.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/127.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0071.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/149.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0390.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0411.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/google_0395.jpg,Tomato___Bacterial_spot,fit
plantwild/extracted/plantwild/images/tomato bacterial leaf spot/36.jpg,Tomato___Bacterial_spot,fit
